tower_u_wind,tower_v_wind,tower_uv_wind,tower_w_wind,mean_tower_uv_wind,mean_tower_w_wind,rms_tower_uv_wind,rms_tower_w_wind,std_tower_uv_wind,std_tower_w_wind,grad_tower_uv_wind,grad_tower_w_wind
-2.8992,4.7625,5.5756,1.15,6.0503,1.0683,6.0414,1.0462,0.337,0.2216,0.068924,-0.095
-2.8691,4.9665,5.7356,1.06,6.0683,1.08,6.0589,1.0638,0.34636,0.19111,0.16638,0.025
-2.7732,5.2171,5.9084,1.2,6.0975,1.0797,6.088,1.0633,0.34873,0.19218,0.27232,-0.05
-3.1749,5.4187,6.2803,0.96,6.1235,1.0694,6.1142,1.049,0.34505,0.21265,0.17364,-0.105
-3.06,5.4561,6.2556,0.99,6.1287,1.0472,6.1194,1.0152,0.34565,0.26298,-0.029609,0.12
-2.982,5.4598,6.2211,1.2,6.1415,1.0152,6.1325,0.97905,0.34214,0.27528,0.17795,-0.05
-3.1361,5.8204,6.6115,0.89,6.1326,0.99385,6.123,0.93476,0.35077,0.34593,0.014945,0.1
-3.1547,5.3965,6.251,1.4,6.1546,0.9738,6.1462,0.89952,0.32966,0.38222,-0.09421,0.28
-3.5238,5.3702,6.4231,1.45,6.175,0.9546,6.1672,0.87667,0.3176,0.3871,0.17728,-0.245
-3.4777,5.6159,6.6055,0.91,6.1788,0.95004,6.1712,0.87286,0.31463,0.38435,0.089787,-0.255
-3.5361,5.576,6.6027,0.94,6.2021,0.94116,6.1957,0.86571,0.2865,0.37833,-0.098841,-0.005
-3.5976,5.3026,6.4078,0.9,6.2284,0.94784,6.2237,0.87095,0.24918,0.3832,-0.098147,-0.145
-3.6049,5.2959,6.4064,0.65,6.2621,0.99041,6.2582,0.90095,0.22742,0.42148,-0.038987,-0.135
-3.3832,5.3499,6.3299,0.63,6.3134,1.0344,6.3083,0.93048,0.26005,0.46314,-0.098717,-0.155
-2.9826,5.4457,6.209,0.34,6.349,1.0632,6.3423,0.95524,0.29989,0.47844,-0.077069,-0.05
-2.767,5.5212,6.1757,0.53,6.4133,1.1135,6.4019,0.99429,0.392,0.51359,-0.24092,-0.16
-2.8986,4.9395,5.7271,0.02,6.4839,1.1378,6.4677,1.0138,0.46869,0.52935,-0.046285,-0.17
-3.8059,4.7455,6.0832,0.19,6.5293,1.1643,6.5096,1.04,0.51887,0.53648,0.23638,0.275
-3.9239,4.8002,6.1999,0.57,6.5901,1.174,6.5677,1.0476,0.5555,0.54294,-0.047781,0.455
-3.5258,4.8394,5.9876,1.1,6.6233,1.1752,6.6002,1.0486,0.56647,0.5437,-0.043148,0.265
-3.6357,4.915,6.1136,1.1,6.6553,1.1979,6.6309,1.0719,0.5839,0.54796,0.087342,0.08
-3.6769,4.9451,6.1623,1.26,6.6986,1.2138,6.672,1.089,0.61157,0.54925,0.17307,0.295
-3.7407,5.2664,6.4597,1.69,6.7493,1.2124,6.7212,1.0871,0.63053,0.55001,0.39906,0.28
-4.2026,5.5485,6.9604,1.82,6.8027,1.2207,6.7732,1.1,0.6481,0.54238,0.26751,-0.105
-4.1129,5.6578,6.9948,1.48,6.8616,1.2281,6.8312,1.1119,0.66077,0.53423,0.27332,-0.005
-4.1724,6.2408,7.5071,1.81,6.9281,1.2311,6.8976,1.1205,0.66517,0.52255,0.30435,0.065
-4.1453,6.3741,7.6035,1.61,6.9896,1.2317,6.9602,1.1219,0.65565,0.52089,-0.0076773,-0.185
