uav_u_wind,uav_v_wind,uav_uv_wind,uav_w_wind,mean_uav_uv_wind,mean_uav_w_wind,rms_uav_uv_wind,rms_uav_w_wind,std_uav_uv_wind,std_uav_w_wind,grad_uav_uv_wind,grad_uav_w_wind,m1,m2,m3,m4,m5,m6
7.9138,7.2186,10.712,0.11194,9.5055,0.43579,9.3009,-0.10685,2.01,0.43293,0.15842,0.045762,146,152,152,151,145,145
8.5577,7.4373,11.338,0.16774,9.7696,0.46105,9.6404,-0.034846,1.6227,0.47108,-0.20779,0.032893,146,152,152,150.75,145,145
8.1227,6.3268,10.296,0.17772,10.005,0.52183,9.9082,0.077878,1.425,0.52873,-1.5431,-0.29049,146,152,152,150.5,145,145
5.3566,6.2766,8.2516,-0.41324,10.235,0.53108,10.141,0.1089,1.4225,0.53263,-1.4078,-0.44257,146,152,152,150.25,145,145
5.4003,5.1761,7.4803,-0.70741,10.381,0.53108,10.296,0.10892,1.3581,0.53263,0.17528,-0.014086,146,152,152,150,145,145
7.0937,4.8659,8.6022,-0.44141,10.5,0.55012,10.424,0.16119,1.2937,0.53896,0.88972,-0.0023324,146.25,152.25,152,150.25,145.25,145.5
8.2815,4.1425,9.2598,-0.71208,10.612,0.54736,10.539,0.15051,1.2759,0.53926,1.4226,0.13287,146.5,152.5,152,150.5,145.5,146
10.839,3.6814,11.447,-0.17567,10.651,0.55017,10.579,0.12683,1.2713,0.54857,1.0078,0.75098,146.75,152.75,152,150.75,145.75,146.5
11.023,2.3726,11.275,0.78987,10.691,0.55839,10.621,0.096146,1.2525,0.56364,-0.26022,0.21188,147,153,152,151,146,147
10.436,3.238,10.927,0.2481,10.693,0.61557,10.623,0.022298,1.2516,0.63036,0.37066,-0.61835,147,153,152,151,145.75,147
11.259,4.2,12.017,-0.44683,10.628,0.61603,10.556,0.025021,1.2671,0.63073,0.067488,0.33261,147,153,152,151,145.5,147
10.359,3.8808,11.062,0.91331,10.612,0.61734,10.54,0.0094303,1.2672,0.63251,-0.25099,0.94771,147,153,152,151,145.25,147
10.45,4.8363,11.515,1.4486,10.509,0.62148,10.434,-0.016098,1.2902,0.63661,0.69438,-0.21531,147,153,152,151,145,147
11.242,5.3501,12.451,0.48269,10.448,0.62344,10.367,-0.038276,1.3332,0.63763,-0.11018,-0.63031,146.75,153,152,151.25,145,147
9.9173,5.4046,11.294,0.18795,10.423,0.64942,10.333,-0.062894,1.3969,0.66233,-0.68996,0.13149,146.5,153,152,151.5,145,147
9.2945,6.0143,11.071,0.74567,10.425,0.68485,10.336,-0.087393,1.3903,0.69602,0.10145,-0.079267,146.25,153,152,151.75,145,147
9.6473,6.2545,11.497,0.029421,10.389,0.73052,10.29,-0.1257,1.4657,0.7374,-0.11451,-0.52965,146,153,152,152,145,147
8.4457,6.798,10.842,-0.31363,10.3,0.7438,10.176,-0.13742,1.6332,0.74904,-0.49799,-0.25011,145.75,153.25,151.75,152.5,145,147
7.6787,7.1635,10.501,-0.4708,10.08,0.7586,9.9206,-0.16265,1.8309,0.75925,-0.30872,-0.45812,145.5,153.5,151.5,153,145,147
8.9874,4.8746,10.224,-1.2299,9.8826,0.73883,9.7006,-0.19799,1.9346,0.72938,-0.44793,0.30209,145.25,153.75,151.25,153.5,145,147
7.685,5.7624,9.6054,0.13338,9.6696,0.77096,9.4494,-0.25929,2.1027,0.74397,0.077495,0.5072,145,154,151,154,145,147
8.9525,5.2517,10.379,-0.21547,9.3956,0.77613,9.1577,-0.2669,2.153,0.7468,-0.24868,-0.25087,144.75,154,150.75,154,144.5,147.25
7.1183,5.6822,9.1081,-0.36835,9.1755,0.75206,8.9188,-0.29857,2.2088,0.7073,-0.74255,-0.03628,144.5,154,150.5,154,144,147.5
7.534,4.7269,8.8941,-0.28802,8.9204,0.68528,8.6547,-0.38125,2.2143,0.5835,-0.78268,-0.28093,144.25,154,150.25,154,143.5,147.75
6.0815,4.4619,7.5427,-0.93021,8.6296,0.67724,8.3912,-0.40681,2.0642,0.55482,-0.67443,-0.46694,144,154,150,154,143,148
6.4585,3.901,7.5452,-1.2219,8.4395,0.68105,8.2204,-0.39768,1.9576,0.56654,0.040374,-0.15787,144,154.25,150,154,143,148
6.9729,3.0815,7.6235,-1.246,8.3236,0.66472,8.1238,-0.41856,1.8574,0.52914,-0.33898,0.1319,144,154.5,150,154,143,148
6.6856,1.5693,6.8673,-0.95811,8.2168,0.66801,8.0407,-0.40544,1.7338,0.54401,-0.76627,0.27019,144,154.75,150,154,143,148
5.9429,1.3346,6.0909,-0.70557,8.1497,0.67875,7.9873,-0.36031,1.6589,0.58942,-0.10587,0.50299,144,155,150,154,143,148
6.5699,-1.0642,6.6555,0.047863,8.1521,0.68408,7.9892,-0.30876,1.6619,0.62551,-0.21991,-0.16686,144.5,155.25,150.25,154,143.25,148.25
5.2788,-2.0174,5.6511,-1.0393,8.274,0.6325,8.0788,-0.23619,1.8307,0.60123,-0.38212,-0.3272,145,155.5,150.5,154,143.5,148.5
4.7866,-3.4345,5.8913,-0.60653,8.4039,0.63191,8.1803,-0.24036,1.9731,0.59884,0.1967,0.64372,145.5,155.75,150.75,154,143.75,148.75
4.3082,-4.2398,6.0445,0.24815,8.4588,0.63834,8.223,-0.25234,2.0319,0.60083,0.039594,0.15947,146,156,151,154,144,149
5.4508,-2.4362,5.9705,-0.28759,8.5679,0.63455,8.3152,-0.24362,2.1163,0.60039,0.43578,-0.15112,146,155.75,150.75,153.75,144.25,149
6.7344,-1.575,6.9161,-0.054096,8.6456,0.64244,8.3848,-0.25575,2.1598,0.60389,0.86875,0.33361,146,155.5,150.5,153.5,144.5,149
7.7067,-0.13863,7.708,0.37963,8.7242,0.61692,8.466,-0.23223,2.1586,0.58565,1.0631,0.18064,146,155.25,150.25,153.25,144.75,149
9.0368,0.31416,9.0423,0.30718,8.7313,0.57342,8.4742,-0.20437,2.1553,0.54899,1.0215,-0.037355,146,155,150,153,145,149
9.5362,2.035,9.7509,0.30492,8.6957,0.55523,8.4309,-0.19546,2.1822,0.53252,0.33929,0.16347,146,154.5,150.25,153,145.25,148.75
8.6546,4.4264,9.7209,0.63412,8.676,0.59626,8.4049,-0.21565,2.2049,0.56962,0.39496,0.15337,146,154,150.5,153,145.5,148.5
7.5574,7.3481,10.541,0.61166,8.6566,0.64926,8.3759,-0.24742,2.2405,0.61509,1.1928,-0.16996,146,153.5,150.75,153,145.75,148.25
7.7348,9.3135,12.107,0.29419,8.6032,0.75305,8.2968,-0.33298,2.3318,0.69212,0.59796,-0.28297,146,153,151,153,146,148
7.7935,8.7756,11.737,0.045731,8.5788,0.7964,8.2566,-0.35864,2.3863,0.72863,-0.41488,-0.38058,146,153,151.25,153,146.25,148
7.1188,8.7458,11.277,-0.46698,8.5423,0.83822,8.1974,-0.39371,2.4622,0.75828,-0.34622,-0.11548,146,153,151.5,153,146.5,148
5.8565,9.3637,11.044,-0.18522,8.4717,0.90336,8.0696,-0.47997,2.6426,0.7842,-0.46133,-0.037835,146,153,151.75,153,146.75,148
4.8312,9.1579,10.354,-0.54265,8.4084,0.94325,7.9585,-0.52706,2.7806,0.80157,-0.89734,-0.12555,146,153,152,153,147,148
3.7079,8.4739,9.2496,-0.43632,8.318,1.0802,7.8201,-0.63938,2.9047,0.89212,-1.3192,-0.047167,146.25,152.75,152.25,152.75,147,147.5
2.4943,7.3015,7.7158,-0.63698,8.1697,1.0947,7.5883,-0.70021,3.1017,0.86221,-1.2678,-0.31127,146.5,152.5,152.5,152.5,147,147
2.3196,6.3005,6.7139,-1.0589,7.951,1.1136,7.2899,-0.76174,3.2525,0.83232,-0.69688,-0.37255,146.75,152.25,152.75,152.25,147,146.5
0.72239,6.2806,6.322,-1.3821,7.7346,1.1512,7.0579,-0.84163,3.2419,0.80488,-0.61557,-0.15689,147,152,153,152,147,146
-0.47777,5.4619,5.4828,-1.3726,7.5525,1.1935,6.8809,-0.94691,3.1903,0.74453,-0.66372,-0.18344,147,152,153,151.75,147,145.75
-0.52264,4.9672,4.9946,-1.749,7.3769,1.1991,6.7355,-1.0145,3.0829,0.65501,-0.33819,-0.10274,147,152,153,151.5,147,145.5
-1.6985,4.4963,4.8064,-1.5781,7.1433,1.2174,6.5723,-1.0765,2.8676,0.58256,-0.1734,0.20299,147,152,153,151.25,147,145.25
-1.6548,4.3432,4.6478,-1.343,6.8322,1.2614,6.338,-1.1508,2.6144,0.52934,-0.72287,0.0074294,147,152,153,151,147,145
-0.35163,3.3422,3.3607,-1.5633,6.6288,1.2654,6.1985,-1.1597,2.4076,0.51869,-0.50504,0.033229,147.25,152,153,151,147,145
-2.0459,3.0078,3.6377,-1.2765,6.3906,1.2849,6.0315,-1.2004,2.1641,0.46961,0.32456,-0.42472,147.5,152,153,151,147,145
-2.3349,3.2599,4.0098,-2.4127,6.3158,1.3038,5.9833,-1.2293,2.0722,0.44516,-0.39934,0.18936,147.75,152,153,151,147,145
-1.5856,2.3549,2.839,-0.89781,6.2709,1.3209,5.9516,-1.2593,2.0243,0.40879,-0.61616,0.71384,148,152,153,151,147,145
0.4764,2.7363,2.7775,-0.98505,6.349,1.338,6.0107,-1.2844,2.0953,0.3841,1.0195,-0.23749,148,152,153,151,147,145.25
4.4105,2.0838,4.878,-1.3728,6.6327,1.3207,6.2178,-1.2527,2.3658,0.42846,1.6137,-0.29584,148,152,153,151,147,145.5
5.903,1.1016,6.0049,-1.5767,6.8817,1.2862,6.4177,-1.1946,2.5455,0.48854,1.3043,0.28276,148,152,153,151,147,145.75
7.3017,1.6541,7.4867,-0.80728,7.2062,1.2518,6.6912,-1.1398,2.7411,0.53038,1.3377,0.28429,148,152,153,151,147,146
8.5879,1.263,8.6803,-1.0082,7.7034,1.1959,7.0934,-1.077,3.0785,0.53277,-0.33578,-0.35367,148,152,153,150.75,147,146
6.3003,2.5985,6.8151,-1.5146,8.2443,1.1454,7.5451,-1.0057,3.4048,0.56162,-0.16675,0.17661,148,152,153,150.5,147,146
7.6636,3.3074,8.3468,-0.65493,8.6934,1.1159,7.965,-0.97207,3.5694,0.56158,0.36204,0.23765,148,152,153,150.25,147,146
6.5869,3.6677,7.5392,-1.0393,9.1919,1.0669,8.4759,-0.91864,3.6444,0.55586,0.49686,-0.2467,148,152,153,150,147,146
8.7705,3.2129,9.3405,-1.1483,9.7008,1.0306,9.0012,-0.84953,3.7066,0.59779,0.52233,-0.013563,148.5,151.75,153,150,147.25,146
7.8841,3.3945,8.5838,-1.0665,10.126,0.88839,9.4723,-0.72017,3.669,0.53303,-0.19143,-0.0080162,149,151.5,153,150,147.5,146
8.5596,2.6404,8.9576,-1.1644,10.582,0.86923,10.021,-0.66244,3.4843,0.57669,1.2399,0.33623,149.5,151.25,153,150,147.75,146
10.711,2.7721,11.064,-0.394,10.997,0.84332,10.555,-0.62489,3.1633,0.5803,0.78088,0.50111,150,151,153,150,148,146
9.2484,5.0125,10.519,-0.16213,11.4,0.80255,11.018,-0.59235,2.9981,0.55486,0.081548,0.086365,150,151,153.25,150,148,146
9.5218,5.9477,11.227,-0.22127,11.753,0.73137,11.418,-0.53821,2.8531,0.50745,1.4601,-0.13353,150,151,153.5,150,148,146
11.535,6.8967,13.44,-0.42918,12.023,0.73608,11.719,-0.54227,2.7491,0.51005,1.5329,0.069457,150,151,153.75,150,148,146
10.548,9.6445,14.293,-0.082355,12.17,0.73581,11.89,-0.54207,2.6607,0.50986,0.013413,-0.1035,150,151,154,150,148,146
9.9846,9.0361,13.466,-0.63618,12.336,0.70054,12.112,-0.52276,2.3974,0.47786,-0.10183,-0.17951,149.75,151,154,150.25,148.25,146
10.678,9.1912,14.089,-0.44137,12.436,0.71623,12.24,-0.53664,2.254,0.48605,0.60116,0.40551,149.5,151,154,150.5,148.5,146
11.518,9.0828,14.669,0.17484,12.54,0.74093,12.383,-0.55167,2.0244,0.50681,-0.092999,0.37263,149.25,151,154,150.75,148.75,146
10.32,9.3162,13.903,0.30388,12.559,0.7699,12.408,-0.56823,1.9877,0.53231,-0.15389,0.069841,149,151,154,151,149,146
10.463,9.8371,14.361,0.31453,12.584,0.79217,12.443,-0.58253,1.9217,0.5501,0.045031,-0.25017,149,151.25,153.75,151.25,148.75,146.25
10.577,9.1618,13.993,-0.19645,12.58,0.81768,12.438,-0.598,1.9328,0.57144,0.12036,-0.50196,149,151.5,153.5,151.5,148.5,146.5
10.918,9.6953,14.602,-0.68939,12.48,0.92804,12.308,-0.67684,2.1123,0.65062,0.2098,-0.12169,149,151.75,153.25,151.75,148.25,146.75
10.622,9.7415,14.413,-0.43983,12.383,1.0377,12.178,-0.77073,2.3046,0.71199,-0.39689,-0.10162,149,152,153,152,148,147
10.205,9.3009,13.808,-0.89262,12.231,1.1202,11.97,-0.85288,2.5741,0.74422,-1.0802,-0.28207,148.75,152.25,152.75,152,148,147.25
8.9414,8.3767,12.252,-1.004,11.949,1.2359,11.621,-0.9482,2.8485,0.81232,-1.1569,-0.10827,148.5,152.5,152.5,152,148,147.5
8.9539,7.207,11.494,-1.1092,11.586,1.3211,11.179,-1.0462,3.12,0.82667,-0.61294,0.028805,148.25,152.75,152.25,152,148,147.75
8.9702,6.4121,11.026,-0.94635,11.254,1.4325,10.76,-1.1405,3.3768,0.88823,-0.4756,-0.12292,148,153,152,152,148,148
8.3549,6.4302,10.543,-1.355,10.86,1.5306,10.277,-1.239,3.5958,0.92089,-0.57897,-0.27482,147.75,153,152,152.25,147.75,148
7.1337,6.8188,9.8684,-1.496,10.41,1.6166,9.7583,-1.3612,3.7145,0.89373,-0.60807,-0.0058465,147.5,153,152,152.5,147.5,148
6.8479,6.3319,9.3267,-1.3667,9.9885,1.6811,9.2666,-1.4773,3.8204,0.82212,-0.51532,0.0033212,147.25,153,152,152.75,147.25,148
6.3611,6.1354,8.8377,-1.4893,9.5042,1.7443,8.7175,-1.5949,3.8798,0.72373,-0.492,-0.34147,147,153,152,153,147,148
5.7389,6.0552,8.3427,-2.0496,9.0148,1.8313,8.1623,-1.7076,3.9212,0.67798,-0.53089,-0.32223,147,153,152,153,147,148
4.2457,6.5146,7.776,-2.1338,8.4518,1.8841,7.5904,-1.7768,3.8092,0.64206,-0.73319,0.051592,147,153,152,153,147,148
3.7682,5.7519,6.8763,-1.9464,7.8812,1.9385,7.0692,-1.8576,3.5704,0.56784,-0.83872,-0.14855,147,153,152,153,147,148
2.3843,5.6131,6.0985,-2.4309,7.3668,1.9869,6.6542,-1.9193,3.2391,0.52666,-0.93146,-0.097056,147,153,152,153,147,148
2.0032,4.5958,5.0134,-2.1406,6.9822,2.0018,6.3493,-1.9429,2.9765,0.49364,-0.71088,-0.092902,147,153,152,152.75,146.75,147.75
1.6659,4.37,4.6768,-2.6167,6.704,2.0297,6.1458,-1.9804,2.7442,0.4556,-0.53676,-0.1845,147,153,152,152.5,146.5,147.5
0.95008,3.8236,3.9399,-2.5096,6.4897,2.0377,5.9963,-1.9952,2.5432,0.42418,-0.45162,0.11291,147,153,152,152.25,146.25,147.25
0.20867,3.7678,3.7735,-2.3909,6.3484,2.0495,5.9013,-2.011,2.398,0.40489,-0.18131,0.18751,147,153,152,152,146,147
-0.13746,3.5746,3.5773,-2.1345,6.3481,2.0317,5.9011,-1.9801,2.3976,0.46633,-0.47174,0.11806,147,153,152,151.75,145.75,146.75
0.11318,2.8278,2.83,-2.1548,6.4275,2.0345,5.9525,-1.9841,2.4847,0.46117,-0.62215,-0.21497,147,153,152,151.5,145.5,146.5
1.3572,1.8976,2.333,-2.5645,6.6503,2.0157,6.0937,-1.9508,2.729,0.52013,-0.11851,0.0061424,147,153,152,151.25,145.25,146.25
1.5769,2.0584,2.593,-2.1425,6.9567,1.9739,6.2934,-1.8929,3.0378,0.57356,0.56663,0.21469,147,153,152,151,145,146
2.2588,2.6292,3.4662,-2.1351,7.3051,1.919,6.5344,-1.8033,3.3464,0.67246,1.2497,-0.023223,147.25,152.75,152,151,145.25,146
3.8943,3.2815,5.0925,-2.1889,7.8174,1.8774,6.897,-1.7435,3.7709,0.71367,1.1921,0.31756,147.5,152.5,152,151,145.5,146
4.2399,4.0312,5.8504,-1.5,8.188,1.8016,7.2123,-1.6387,3.9722,0.76723,1.0642,0.14679,147.75,152.25,152,151,145.75,146
5.8184,4.2764,7.2209,-1.8954,8.5173,1.7479,7.5383,-1.573,4.0626,0.78103,1.018,0.12072,148,152,152,151,146,146
6.6335,4.2654,7.8865,-1.2585,8.7535,1.6555,7.8094,-1.4717,4.0521,0.77684,0.66343,0.10436,148,152,152,151,146.25,146.25
7.7751,3.5514,8.5478,-1.6866,8.9172,1.5855,8.0377,-1.4112,3.9571,0.74059,0.98901,0.206,148,152,152,151,146.5,146.5
9.4156,2.942,9.8645,-0.84655,9.099,1.5141,8.2919,-1.3466,3.8392,0.70939,0.92896,0.11826,148,152,152,151,146.75,146.75
10.156,2.2655,10.406,-1.4501,9.2303,1.4644,8.5005,-1.3022,3.6862,0.68641,0.96894,0.028154,148,152,152,151,147,147
11.051,4.1436,11.802,-0.79024,9.3225,1.4293,8.6813,-1.2751,3.4815,0.66185,1.0655,0.30847,147.75,152,152,151.25,147,147
11.788,4.267,12.537,-0.83319,9.416,1.3545,8.8797,-1.2236,3.2098,0.59525,0.5174,0.26894,147.5,152,152,151.5,147,147
11.581,5.5386,12.837,-0.25237,9.495,1.3159,9.0502,-1.1957,2.9432,0.56289,0.97705,0.071263,147.25,152,152,151.75,147,147
12.844,6.7097,14.491,-0.69066,9.5238,1.2819,9.1159,-1.1723,2.8253,0.53122,-0.059303,0.011018,147,152,152,152,147,147
10.219,7.5726,12.719,-0.23033,9.5306,1.2547,9.1283,-1.1552,2.8073,0.50178,-1.3157,-0.035256,147,152.25,152,152,147,147.25
10.226,6.0058,11.859,-0.76117,9.5006,1.2441,9.0743,-1.1457,2.8834,0.4968,-1.1738,-0.12955,147,152.5,152,152,147,147.5
7.9836,6.6196,10.371,-0.48943,9.4261,1.2491,8.9566,-1.149,3.0105,0.50215,-1.563,-0.23919,147,152.75,152,152,147,147.75
6.2458,6.1044,8.7334,-1.2395,9.3756,1.2689,8.8906,-1.1663,3.0501,0.51227,-0.6297,-0.27201,147,153,152,152,147,148
6.8066,6.0573,9.1116,-1.0335,9.3158,1.2806,8.8189,-1.1747,3.0761,0.52256,-0.38789,0.018593,147,153,152,152,146.75,147.75
4.7564,6.3797,7.9577,-1.2024,9.2409,1.3178,8.7421,-1.2133,3.0688,0.52704,-1.2416,-0.27589,147,153,152,152,146.5,147.5
4.2856,5.0566,6.6283,-1.5852,9.1346,1.2949,8.6372,-1.188,3.0467,0.52788,-0.72963,-0.14091,147,153,152,152,146.25,147.25
3.858,5.2292,6.4984,-1.4842,8.934,1.3082,8.4537,-1.2058,2.9614,0.52004,-0.2274,0.014043,147,153,152,152,146,147
2.5801,5.6085,6.1735,-1.5571,8.7271,1.3163,8.2837,-1.2169,2.8141,0.51412,-0.82578,-0.079811,147,153,152,151.75,146,146.75
2.5421,4.1267,4.8469,-1.6438,8.4976,1.3458,8.1031,-1.2672,2.6224,0.46428,-0.41007,-0.136,147,153,152,151.5,146,146.5
2.8213,4.5496,5.3534,-1.8291,8.1114,1.3585,7.8262,-1.2864,2.1846,0.44727,-0.065925,0.17136,147,153,152,151.25,146,146.25
1.3796,4.5087,4.715,-1.3011,7.8025,1.389,7.5849,-1.3396,1.8752,0.37616,-0.30172,-0.067287,147,153,152,151,146,146
1.9226,4.3435,4.75,-1.9637,7.5669,1.4026,7.4029,-1.3593,1.6057,0.35459,0.89216,-0.16042,147,153,152,151.25,146,146
5.0873,4.0448,6.4993,-1.6219,7.3624,1.4333,7.2229,-1.4044,1.4617,0.29337,1.1463,0.050412,147,153,152,151.5,146,146
4.8118,5.1423,7.0426,-1.8629,7.3423,1.4335,7.2056,-1.4046,1.445,0.29327,0.87675,-0.017745,147,153,152,151.75,146,146
7.3006,3.8484,8.2528,-1.6574,7.2847,1.4362,7.1566,-1.4083,1.3937,0.28878,0.57984,0.4725,147,153,152,152,146,146
6.2903,5.2639,8.2022,-0.91787,7.4506,1.419,7.2875,-1.3817,1.5883,0.33133,-0.15218,0.24677,147,152.75,152,151.75,146,146
7.0494,3.6721,7.9485,-1.1639,7.6756,1.3766,7.4835,-1.3134,1.7486,0.42257,0.38268,-0.07518,147,152.5,152,151.5,146,146
7.8054,4.4151,8.9676,-1.0682,7.9224,1.354,7.7023,-1.2881,1.9002,0.42774,0.54751,-0.071962,147,152.25,152,151.25,146,146
8.5179,3.0381,9.0435,-1.3078,8.1594,1.3165,7.926,-1.2409,1.9857,0.45065,-0.14564,-0.012952,147,152,152,151,146,146
8.0621,3.2064,8.6763,-1.0941,8.4242,1.283,8.2074,-1.2071,1.9458,0.44546,-0.69643,-0.020078,147.25,152.25,152,151,146,146.25
7.2118,2.5537,7.6506,-1.348,8.6774,1.2204,8.4732,-1.1309,1.9176,0.46997,-0.31914,-0.03981,147.5,152.5,152,151,146,146.5
7.6436,2.487,8.038,-1.1738,8.8456,1.1942,8.6855,-1.0977,1.717,0.48179,-0.52952,-0.044606,147.75,152.75,152,151,146,146.75
6.4571,1.3248,6.5916,-1.4372,9.0526,1.1327,8.9364,-1.0482,1.482,0.43997,0.16597,-0.034801,148,153,152,151,146,147
7.8144,2.9987,8.37,-1.2434,9.1429,1.088,9.044,-1.0061,1.3743,0.42431,0.7456,0.16274,148,152.75,152,151.25,146.25,147
6.8395,4.3073,8.0828,-1.1117,9.165,1.0561,9.0716,-0.98534,1.3374,0.38948,1.1687,0.29994,148,152.5,152,151.5,146.5,147
9.6138,4.7139,10.707,-0.64348,9.1435,1.0331,9.0469,-0.96916,1.3579,0.36654,1.3301,0.48046,148,152.25,152,151.75,146.75,147
9.3382,5.3111,10.743,-0.15076,9.1076,1.0504,9.0047,-0.98573,1.3987,0.37194,0.19345,-0.15436,148,152,152,152,147,147
9.7776,5.242,11.094,-0.95221,9.0493,1.0878,8.9309,-1.0132,1.4948,0.40554,0.06351,-0.20752,148,152,152,152,147.25,147
8.5479,6.7148,10.87,-0.5658,8.9549,1.1472,8.8225,-1.0568,1.5726,0.45753,-0.169,0.0084516,148,152,152,152,147.5,147
8.7379,6.2725,10.756,-0.9353,8.862,1.1796,8.7183,-1.0809,1.6286,0.484,0.033069,0.16864,148,152,152,152,147.75,147
8.4404,6.9539,10.936,-0.22852,8.7507,1.2014,8.5833,-1.1008,1.7457,0.49312,-0.79172,0.16538,148,152,152,152,148,147
6.6616,6.3058,9.1727,-0.60454,8.6759,1.2284,8.4848,-1.1218,1.8558,0.51307,-0.45874,-0.34734,148,152,152.25,152,148,147
7.0066,7.1609,10.019,-0.92321,8.5941,1.2596,8.3834,-1.1484,1.9377,0.53014,-0.20657,-0.067288,148,152,152.5,152,148,147
5.0001,7.1924,8.7596,-0.73912,8.5695,1.2547,8.3496,-1.1441,1.9763,0.52802,-1.1979,-0.25134,148,152,152.75,152,148,147
5.0603,5.701,7.6228,-1.4259,8.4462,1.2765,8.1938,-1.1631,2.0998,0.53888,-0.51282,-0.28924,148,152,153,152,148,147
3.8618,6.7008,7.734,-1.3176,8.3436,1.2929,8.0661,-1.1795,2.1866,0.54249,-0.15361,0.079941,148,152,153,151.75,147.75,146.75
2.4208,6.9035,7.3156,-1.266,8.1119,1.3107,7.8362,-1.205,2.1485,0.52843,-0.66751,-0.2116,148,152,153,151.5,147.5,146.5
0.72307,6.358,6.3989,-1.7408,7.8403,1.3519,7.56,-1.2705,2.1289,0.47359,-0.31264,-0.35842,148,152,153,151.25,147.25,146.25
0.73611,6.6497,6.6903,-1.9828,7.5645,1.3777,7.3089,-1.2987,1.9982,0.47133,0.22895,-0.03669,148,152,153,151,147,146
0.76895,6.8136,6.8569,-1.8142,7.3184,1.3989,7.097,-1.3311,1.8306,0.44084,-0.42521,0.23485,148,152,153,151,147,146
1.1852,5.7184,5.8399,-1.5131,7.0397,1.4251,6.8528,-1.3608,1.6514,0.43381,-0.63765,0.013215,148,152,153,151,147,146
2.0697,5.1837,5.5816,-1.7877,6.7492,1.4617,6.6156,-1.4216,1.3692,0.34822,0.035374,-0.10992,148,152,153,151,147,146
3.9616,4.3865,5.9107,-1.733,6.5591,1.5156,6.444,-1.4849,1.2536,0.31098,0.15007,0.22087,148,152,153,151,147,146
3.774,4.5113,5.8817,-1.346,6.2962,1.5528,6.2251,-1.5267,0.96668,0.29007,-0.40624,0.044875,148,151.75,153,150.75,147,146
3.4136,3.7867,5.0982,-1.6432,6.1211,1.5684,6.0735,-1.5513,0.78123,0.23703,-0.24031,-0.055442,148,151.5,153,150.5,147,146
4.5964,2.8363,5.4011,-1.4569,6.0526,1.5617,6.0138,-1.5434,0.70069,0.24405,0.39043,0.23214,148,151.25,153,150.25,147,146
5.0221,3.0565,5.879,-1.1789,6.0194,1.546,5.987,-1.5209,0.63966,0.28447,-0.22927,-0.033907,148,151,153,150,147,146
3.9463,2.9757,4.9425,-1.5247,6.0937,1.5476,6.0438,-1.5228,0.79728,0.28281,-0.029737,-0.1831,148,151,152.75,150,147,146
5.5573,1.7274,5.8196,-1.5451,6.3517,1.5142,6.2348,-1.4847,1.2426,0.30498,0.73926,0.13942,148,151,152.5,150,147,146
5.7632,2.8312,6.4211,-1.2458,6.6403,1.457,6.4454,-1.4189,1.6362,0.33933,-0.096229,-0.0073741,148,151,152.25,150,147,146
4.9179,2.7348,5.6271,-1.5599,6.8361,1.4077,6.6009,-1.3596,1.8217,0.37376,-0.23264,-0.12998,148,151,152,150,147,146
5.7607,1.5118,5.9558,-1.5058,7.1353,1.3803,6.8485,-1.3269,2.052,0.38932,-0.02929,-0.18613,148,151.25,152,150,146.75,146
5.0666,2.3103,5.5685,-1.9322,7.4135,1.3409,7.0959,-1.2881,2.1996,0.38163,-0.26639,-0.14836,148,151.5,152,150,146.5,146
4.7634,2.5921,5.423,-1.8025,7.7404,1.3008,7.3758,-1.2476,2.4055,0.37722,0.0028813,0.33859,148,151.75,152,150,146.25,146
4.5522,3.2171,5.5743,-1.255,8.0175,1.2706,7.6309,-1.2038,2.5204,0.41653,0.4737,0.27098,148,152,152,150,146,146
4.4003,4.6065,6.3704,-1.2606,8.3328,1.2268,7.9398,-1.1558,2.5911,0.42141,0.79814,0.2054,148,152,152,150,146.25,146.25
6.1215,3.7342,7.1706,-0.84419,8.582,1.1862,8.1993,-1.0989,2.5969,0.45779,1.0695,-0.022592,148,152,152,150,146.5,146.5
7.3249,4.3308,8.5095,-1.3058,8.7969,1.1785,8.4255,-1.0906,2.5916,0.45786,1.6196,-0.048327,148,152,152,150,146.75,146.75
9.5483,4.1465,10.41,-0.94084,9.0665,1.155,8.7237,-1.0695,2.5304,0.44693,1.302,0.3526,148,152,152,150,147,147
9.4363,5.8705,11.113,-0.60056,9.3057,1.1171,8.9814,-1.0322,2.4952,0.43782,-0.14472,0.18559,148,152,152,150,147,147
8.1174,6.0438,10.12,-0.56967,9.5098,1.0919,9.2014,-1.0023,2.4616,0.44392,-0.036335,-0.11333,148,152,152,150,147,147
8.7298,6.7593,11.041,-0.82722,9.7045,1.0564,9.4334,-0.97142,2.3341,0.42536,0.32869,-0.20153,148,152,152,150,147,147
8.4395,6.7033,10.778,-0.97273,9.8473,1.018,9.6117,-0.93647,2.194,0.4091,0.3737,-0.027055,148,152,152,150,147,147
9.6025,6.8375,11.788,-0.88133,9.9544,0.96316,9.7604,-0.90182,2.0039,0.34659,0.22979,0.27307,148,152,152,150.25,146.75,146.75
8.7802,7.0132,11.237,-0.42659,10.071,0.92116,9.9236,-0.87597,1.7573,0.292,-0.10061,0.12303,148,152,152,150.5,146.5,146.5
8.3408,8.0428,11.587,-0.63526,10.158,0.91221,10.051,-0.86903,1.5054,0.28417,-0.194,0.08214,148,152,152,150.75,146.25,146.25
