uav_u_wind,uav_v_wind,uav_uv_wind,uav_w_wind,mean_uav_uv_wind,mean_uav_w_wind,rms_uav_uv_wind,rms_uav_w_wind,std_uav_uv_wind,std_uav_w_wind,grad_uav_uv_wind,grad_uav_w_wind,m1,m2,m3,m4,m5,m6
-2.0554,2.8354,3.502,-1.4256,3.054,1.4132,2.9452,-1.4008,0.82777,0.1916,0.36238,-0.009232,147,150,148,152,149,151
-3.0174,2.0789,3.6642,-1.5279,3.0777,1.4222,2.9881,-1.4089,0.75542,0.19943,0.077185,0.019024,147,150,148,152,149,151
-2.3535,2.7982,3.6564,-1.3876,3.0817,1.4298,2.9938,-1.4182,0.74849,0.18568,0.20671,0.013023,147,150,148,152,149,151
-3.5461,2.0131,4.0776,-1.5019,3.0689,1.4399,2.9727,-1.428,0.78091,0.18856,-0.27142,-0.10301,147,150,148.25,152,149,150.75
-2.0829,2.3142,3.1135,-1.5936,3.0511,1.4468,2.9459,-1.4361,0.81419,0.17951,0.17075,0.12772,147,150,148.5,152,149,150.5
-3.8263,2.2108,4.4191,-1.2464,3.0006,1.457,2.8628,-1.4446,0.92133,0.19431,0.35804,0.025909,147,150,148.75,152,149,150.25
-3.3243,1.9013,3.8296,-1.5417,2.9579,1.4573,2.7624,-1.4449,1.0836,0.19439,-0.044853,0.05665,147,150,149,152,149,150
-3.7896,2.0935,4.3294,-1.1331,2.9226,1.4585,2.7135,-1.4461,1.1122,0.19449,-0.46213,-0.11772,147,150,148.75,152,148.75,150
-2.5984,1.2999,2.9054,-1.7772,2.8896,1.4589,2.6645,-1.4466,1.1457,0.19388,-0.91355,-0.17249,147,150,148.5,152,148.5,150
-1.4396,2.0467,2.5023,-1.4781,2.8534,1.4798,2.6181,-1.4686,1.1627,0.18662,-0.278,0.27102,147,150,148.25,152,148.25,150
-1.566,1.7514,2.3494,-1.2351,2.7914,1.4817,2.5324,-1.4704,1.2034,0.18724,-0.17842,-0.09587,147,150,148,152,148,150
-1.1528,1.8094,2.1454,-1.6699,2.711,1.4888,2.4477,-1.4774,1.1943,0.18822,-0.084376,-0.0039801,146.75,150,148,152,148.25,150
-1.6325,1.4457,2.1806,-1.2431,2.6155,1.473,2.352,-1.4601,1.1722,0.19974,-0.25109,0.045756,146.5,150,148,152,148.5,150
-0.99157,1.3104,1.6433,-1.5784,2.527,1.4739,2.271,-1.461,1.1358,0.19945,-0.22219,-0.038725,146.25,150,148,152,148.75,150
-0.70576,1.5863,1.7362,-1.3206,2.3983,1.4637,2.1635,-1.4502,1.0606,0.20319,-0.33849,-0.13069,146,150,148,152,149,150
-0.81684,0.51621,0.96628,-1.8397,2.3151,1.4494,2.0728,-1.4357,1.0567,0.20331,-0.76036,-0.091363,146.25,150,148,152,148.75,150
